repo,contributor_id,task_type,file_count,commit_count,core_status
supercollider/supercollider,danstowell,test,7,2,core
supercollider/supercollider,vividsnow,other,6,5,peripheral
supercollider/supercollider,marierm,other,3,3,peripheral
supercollider/supercollider,antonhornquist,other,3,3,peripheral
supercollider/supercollider,jaschanarveson,other,4,4,peripheral
supercollider/supercollider,ventosus,source,7,4,peripheral
supercollider/supercollider,ventosus,documentation,6,4,peripheral
supercollider/supercollider,ventosus,other,1,1,peripheral
supercollider/supercollider,flv0,documentation,2,1,peripheral
supercollider/supercollider,baconpaul,source,3,3,peripheral
supercollider/supercollider,baconpaul,other,1,1,peripheral
supercollider/supercollider,jreus,other,4,1,peripheral
supercollider/supercollider,tapage,other,5,5,peripheral
supercollider/supercollider,eirikblekesaune,other,12,12,peripheral
supercollider/supercollider,eirikblekesaune,source,6,6,peripheral
supercollider/supercollider,hzulla,source,3,3,peripheral
supercollider/supercollider,mzyzik,other,1,1,peripheral
supercollider/supercollider,rygen,other,5,5,peripheral
supercollider/supercollider,scazan,config,1,1,peripheral
supercollider/supercollider,scazan,documentation,4,1,peripheral
supercollider/supercollider,scazan,other,268,1,peripheral
supercollider/supercollider,scazan,source,39,2,peripheral
supercollider/supercollider,snappizz,other,53,2,peripheral
supercollider/supercollider,snappizz,documentation,2,1,peripheral
supercollider/supercollider,snappizz,source,247,1,peripheral
supercollider/supercollider,afischli,other,3,3,peripheral
supercollider/supercollider,meatballhat,other,4,4,peripheral
supercollider/supercollider,ptrv,other,1,1,peripheral
supercollider/supercollider,sensestage,other,164,117,core
supercollider/supercollider,sensestage,source,31,15,core
supercollider/supercollider,sensestage,documentation,3,3,core
supercollider/supercollider,porres,other,5,5,peripheral
supercollider/supercollider,vdonnefort,source,110,53,core
supercollider/supercollider,vdonnefort,documentation,4,4,core
supercollider/supercollider,vdonnefort,other,1,1,core
supercollider/supercollider,albertojgomez,other,1,1,peripheral
supercollider/supercollider,drobilla,source,4,4,peripheral
supercollider/supercollider,drobilla,documentation,2,2,peripheral
supercollider/supercollider,drobilla,other,1,1,peripheral
supercollider/supercollider,jleben,source,4015,1163,core
supercollider/supercollider,jleben,documentation,258,174,core
supercollider/supercollider,jleben,config,7,7,core
supercollider/supercollider,jleben,other,1635,638,core
supercollider/supercollider,jleben,test,19,4,core
supercollider/supercollider,rd--,source,2,2,peripheral
supercollider/supercollider,rd--,other,1,1,peripheral
supercollider/supercollider,bion,other,1,1,peripheral
supercollider/supercollider,mohayonao,source,2,2,peripheral
supercollider/supercollider,mohayonao,other,1,1,peripheral
supercollider/supercollider,8c6794b6,source,1,1,peripheral
supercollider/supercollider,lisongx,documentation,2,2,peripheral
supercollider/supercollider,arnaldorusso,other,1,1,peripheral
supercollider/supercollider,Lastique,source,2,2,peripheral
supercollider/supercollider,jwakely,other,1,1,peripheral
supercollider/supercollider,snickell,source,8,3,peripheral
supercollider/supercollider,snickell,documentation,2,1,peripheral
supercollider/supercollider,lijon,documentation,63,44,core
supercollider/supercollider,lijon,other,3051,793,core
supercollider/supercollider,lijon,source,413,125,core
supercollider/supercollider,lijon,config,4,3,core
supercollider/supercollider,tarsius,other,1,1,peripheral
supercollider/supercollider,vanhuman,other,4,4,peripheral
supercollider/supercollider,a773music,other,1,1,peripheral
supercollider/supercollider,doubtfulpalace,other,1,1,peripheral
supercollider/supercollider,hems,other,6,6,peripheral
supercollider/supercollider,2mc,source,2,2,peripheral
supercollider/supercollider,acamari,documentation,2,2,peripheral
supercollider/supercollider,acamari,source,4,1,peripheral
supercollider/supercollider,sicklincoln,source,4,4,peripheral
supercollider/supercollider,sicklincoln,other,6,3,peripheral
supercollider/supercollider,andrewcsmith,other,2,2,peripheral
supercollider/supercollider,woutersnoei,other,1,1,peripheral
supercollider/supercollider,triss,other,2,2,peripheral
supercollider/supercollider,rukano,other,2,2,peripheral
supercollider/supercollider,josmithiii,other,3,1,peripheral
supercollider/supercollider,josmithiii,source,1,1,peripheral
supercollider/supercollider,kaoskorobase,source,11,6,peripheral
supercollider/supercollider,kaoskorobase,documentation,2,1,peripheral
supercollider/supercollider,pcbeard,other,4,4,peripheral
supercollider/supercollider,pcbeard,source,2,1,peripheral
supercollider/supercollider,jrh-zz,other,73,45,core
supercollider/supercollider,jrh-zz,source,31,9,core
supercollider/supercollider,jrh-zz,documentation,13,4,core
supercollider/supercollider,itkatchev,source,8,3,peripheral
supercollider/supercollider,itkatchev,documentation,6,3,peripheral
supercollider/supercollider,itkatchev,other,1,1,peripheral
supercollider/supercollider,x37v,other,33,17,core
supercollider/supercollider,x37v,source,2,2,core
supercollider/supercollider,x37v,config,1,1,core
supercollider/supercollider,x37v,documentation,2,2,core
supercollider/supercollider,artfwo,other,1,1,peripheral
supercollider/supercollider,artfwo,source,1,1,peripheral
supercollider/supercollider,Phlogistique,other,1,1,peripheral
supercollider/supercollider,rkuivila,other,17,9,peripheral
supercollider/supercollider,rkuivila,documentation,2,1,peripheral
supercollider/supercollider,mozinator,source,28,5,peripheral
supercollider/supercollider,mozinator,documentation,11,11,peripheral
supercollider/supercollider,ileben,source,1,1,peripheral
supercollider/supercollider,ileben,other,1,1,peripheral
supercollider/supercollider,nathanielvirgo,other,1,1,peripheral
KhronosGroup/WebGL,allcreatures,other,1,1,peripheral
KhronosGroup/WebGL,allcreatures,source,1,1,peripheral
KhronosGroup/WebGL,KhronosWebservices,other,3,3,peripheral
KhronosGroup/WebGL,kenrussell,test,6633,929,core
KhronosGroup/WebGL,kenrussell,config,477,228,core
KhronosGroup/WebGL,kenrussell,other,2999,465,core
KhronosGroup/WebGL,kenrussell,documentation,180,43,core
KhronosGroup/WebGL,kenrussell,source,193,90,core
KhronosGroup/WebGL,lexaknyazev,test,120,66,core
KhronosGroup/WebGL,lexaknyazev,other,22,11,core
KhronosGroup/WebGL,lexaknyazev,config,79,61,core
KhronosGroup/WebGL,fsoder,test,2,1,peripheral
KhronosGroup/WebGL,kdashg,config,125,47,core
KhronosGroup/WebGL,kdashg,test,864,182,core
KhronosGroup/WebGL,kdashg,source,38,18,core
KhronosGroup/WebGL,kdashg,other,130,75,core
KhronosGroup/WebGL,kdashg,documentation,5,3,core
KhronosGroup/WebGL,WujianSun,other,1,1,peripheral
KhronosGroup/WebGL,WujianSun,test,1,1,peripheral
KhronosGroup/WebGL,WujianSun,source,2,1,peripheral
KhronosGroup/WebGL,backes,test,12,2,peripheral
KhronosGroup/WebGL,kkinnunen-apple,test,14,8,peripheral
KhronosGroup/WebGL,daijh,config,1,1,peripheral
KhronosGroup/WebGL,RandomGamingDev,test,1,1,peripheral
KhronosGroup/WebGL,bbbbx,other,1,1,peripheral
KhronosGroup/WebGL,bbbbx,config,1,1,peripheral
KhronosGroup/WebGL,bsheedy-work,test,3,3,peripheral
KhronosGroup/WebGL,pabloasenjo3,source,1,1,peripheral
KhronosGroup/WebGL,perryuwang,test,7,1,peripheral
KhronosGroup/WebGL,padenot,test,11,1,peripheral
KhronosGroup/WebGL,keaukraine,config,2,2,peripheral
KhronosGroup/WebGL,kainino0x,test,142,75,core
KhronosGroup/WebGL,kainino0x,source,11,11,core
KhronosGroup/WebGL,kainino0x,other,27,18,core
KhronosGroup/WebGL,kainino0x,config,4,3,core
KhronosGroup/WebGL,kainino0x,documentation,4,3,core
KhronosGroup/WebGL,greggman,test,2253,259,core
KhronosGroup/WebGL,greggman,config,24,14,core
KhronosGroup/WebGL,greggman,documentation,25,25,core
KhronosGroup/WebGL,greggman,other,57,27,core
KhronosGroup/WebGL,greggman,source,31,18,core
KhronosGroup/WebGL,juj,test,9,1,peripheral
KhronosGroup/WebGL,csmartdalton,config,5,4,peripheral
KhronosGroup/WebGL,csmartdalton,test,2,1,peripheral
KhronosGroup/WebGL,csmartdalton,other,1,1,peripheral
KhronosGroup/WebGL,AdmiralSnyder,other,1,1,peripheral
KhronosGroup/WebGL,djg,test,1,1,peripheral
KhronosGroup/WebGL,axinging,test,1,1,peripheral
KhronosGroup/WebGL,outofcontrol,test,1,1,peripheral
KhronosGroup/WebGL,outofcontrol,source,3,2,peripheral
KhronosGroup/WebGL,ccameron-chromium,test,5,3,peripheral
KhronosGroup/WebGL,ccameron-chromium,other,3,2,peripheral
KhronosGroup/WebGL,brendan-duncan,test,2,1,peripheral
KhronosGroup/WebGL,dsanders11,test,1,1,peripheral
KhronosGroup/WebGL,Yoplitein,source,1,1,peripheral
KhronosGroup/WebGL,SuperSodaSea,other,1,1,peripheral
KhronosGroup/WebGL,shrekshao,test,69,39,core
KhronosGroup/WebGL,shrekshao,config,16,12,core
KhronosGroup/WebGL,shrekshao,other,1,1,core
KhronosGroup/WebGL,Jiawei-Shao,test,68,25,core
KhronosGroup/WebGL,Jiawei-Shao,source,1,1,core
KhronosGroup/WebGL,chcunningham,other,1,1,peripheral
KhronosGroup/WebGL,saschanaz,other,12,5,core
KhronosGroup/WebGL,saschanaz,config,2,2,core
KhronosGroup/WebGL,saschanaz,test,1,1,core
KhronosGroup/WebGL,saschanaz,source,2,1,core
KhronosGroup/WebGL,dontcallmedom,other,2,1,peripheral
KhronosGroup/WebGL,dalecurtis,other,2,1,peripheral
KhronosGroup/WebGL,dalecurtis,test,17,5,peripheral
KhronosGroup/WebGL,dalecurtis,source,4,1,peripheral
KhronosGroup/WebGL,grorg,source,10,8,core
KhronosGroup/WebGL,grorg,other,170,79,core
KhronosGroup/WebGL,grorg,test,33,17,core
KhronosGroup/WebGL,grorg,config,19,9,core
KhronosGroup/WebGL,grorg,documentation,4,3,core
KhronosGroup/WebGL,Some1NamedNate,documentation,1,1,peripheral
KhronosGroup/WebGL,tguilbert-google,source,5,2,peripheral
KhronosGroup/WebGL,tguilbert-google,test,3,2,peripheral
KhronosGroup/WebGL,RRRichardLi,source,1,1,peripheral
KhronosGroup/WebGL,RRRichardLi,test,1,1,peripheral
KhronosGroup/WebGL,vednoc,source,1,1,peripheral
KhronosGroup/WebGL,nihohit,test,6,1,peripheral
KhronosGroup/WebGL,jdarpinian,test,81,43,core
KhronosGroup/WebGL,jdarpinian,config,1,1,core
KhronosGroup/WebGL,jdarpinian,documentation,2,1,core
KhronosGroup/WebGL,jdarpinian,other,7,4,core
KhronosGroup/WebGL,jchen10,config,5,5,core
KhronosGroup/WebGL,jchen10,source,2,2,core
KhronosGroup/WebGL,jchen10,test,11,8,core
KhronosGroup/WebGL,sugoi1,test,7,6,core
KhronosGroup/WebGL,sugoi1,other,6,5,core
KhronosGroup/WebGL,sugoi1,documentation,2,2,core
KhronosGroup/WebGL,krogovin,config,1,1,peripheral
KhronosGroup/WebGL,samsinsane,test,1,1,peripheral
KhronosGroup/WebGL,nkronlage,test,3,3,peripheral
KhronosGroup/WebGL,raytranuk,config,1,1,peripheral
KhronosGroup/WebGL,shaoboyan,other,3,2,peripheral
KhronosGroup/WebGL,shaoboyan,source,2,2,peripheral
KhronosGroup/WebGL,shaoboyan,config,2,2,peripheral
KhronosGroup/WebGL,RafaelCintron,test,41,27,core
KhronosGroup/WebGL,RafaelCintron,config,2,2,core
KhronosGroup/WebGL,RafaelCintron,other,2,2,core
KhronosGroup/WebGL,domenic,other,12,2,peripheral
KhronosGroup/WebGL,domenic,config,44,1,peripheral
KhronosGroup/WebGL,domenic,test,1,1,peripheral
KhronosGroup/WebGL,themikelester,test,2,1,peripheral
KhronosGroup/WebGL,MichalKrasowski,test,2,2,peripheral
KhronosGroup/WebGL,jaibeer72,other,13,1,peripheral
KhronosGroup/WebGL,hujiajie,test,1,1,peripheral
KhronosGroup/WebGL,xhcao,other,9,2,core
KhronosGroup/WebGL,xhcao,test,24,18,core
KhronosGroup/WebGL,mmatyas,other,1,1,peripheral
KhronosGroup/WebGL,mmatyas,test,1,1,peripheral
KhronosGroup/WebGL,austinEng,config,9,4,peripheral
KhronosGroup/WebGL,austinEng,test,3,2,peripheral
KhronosGroup/WebGL,jonahryandavis,test,1,1,peripheral
KhronosGroup/WebGL,ProgramMax,config,1,1,peripheral
KhronosGroup/WebGL,tobine,test,1,1,peripheral
KhronosGroup/WebGL,aardgoose,test,1,1,peripheral
KhronosGroup/WebGL,JasperNV,test,5,2,peripheral
KhronosGroup/WebGL,fernandojsg,config,1,1,peripheral
KhronosGroup/WebGL,haoyunfeix,source,2,2,peripheral
KhronosGroup/WebGL,haoyunfeix,other,18,1,peripheral
KhronosGroup/WebGL,haoyunfeix,documentation,1,1,peripheral
KhronosGroup/WebGL,riju,config,1,1,peripheral
KhronosGroup/WebGL,y-novikov,test,2,1,peripheral
KhronosGroup/WebGL,mosra,test,1,1,peripheral
KhronosGroup/WebGL,mingyuhu,config,1,1,peripheral
KhronosGroup/WebGL,mingyuhu,test,10,1,peripheral
KhronosGroup/WebGL,mbrodesser,source,1,1,peripheral
KhronosGroup/WebGL,mbrodesser,test,1,1,peripheral
KhronosGroup/WebGL,mysteryDate,test,1,1,peripheral
KhronosGroup/WebGL,null77,test,38,21,core
KhronosGroup/WebGL,null77,config,1,1,core
KhronosGroup/WebGL,natashalee,test,3,3,peripheral
KhronosGroup/WebGL,zhenyao,test,9632,809,core
KhronosGroup/WebGL,zhenyao,other,809,129,core
KhronosGroup/WebGL,zhenyao,config,26,22,core
KhronosGroup/WebGL,zhenyao,source,13,8,core
KhronosGroup/WebGL,imirkin,other,2,2,peripheral
KhronosGroup/WebGL,imirkin,test,1,1,peripheral
KhronosGroup/WebGL,tsherif,test,16,4,peripheral
KhronosGroup/WebGL,tsherif,other,1,1,peripheral
KhronosGroup/WebGL,Oletus,config,13,13,core
KhronosGroup/WebGL,Oletus,test,168,66,core
KhronosGroup/WebGL,Oletus,other,11,10,core
KhronosGroup/WebGL,Oletus,documentation,1,1,core
KhronosGroup/WebGL,Oletus,source,3,3,core
KhronosGroup/WebGL,AshleyScirra,config,3,3,peripheral
KhronosGroup/WebGL,qjia7,source,1,1,core
KhronosGroup/WebGL,qjia7,other,1,1,core
KhronosGroup/WebGL,qjia7,test,9,7,core
KhronosGroup/WebGL,nox,test,18,2,peripheral
KhronosGroup/WebGL,junov,test,7,3,peripheral
KhronosGroup/WebGL,junov,other,3,1,peripheral
KhronosGroup/WebGL,jackohound,other,4,1,peripheral
KhronosGroup/WebGL,jackohound,test,2,1,peripheral
KhronosGroup/WebGL,derry19,test,4,3,peripheral
KhronosGroup/WebGL,derry19,other,7,2,peripheral
KhronosGroup/WebGL,patrto,test,5,4,peripheral
KhronosGroup/WebGL,vikaschromie,test,3,2,peripheral
KhronosGroup/WebGL,romandev,other,6,2,peripheral
KhronosGroup/WebGL,gofr,source,5,1,peripheral
KhronosGroup/WebGL,gofr,test,1,1,peripheral
KhronosGroup/WebGL,JiangYizhou,test,18,12,core
KhronosGroup/WebGL,toji,test,887,236,core
KhronosGroup/WebGL,toji,config,54,35,core
KhronosGroup/WebGL,toji,other,435,82,core
KhronosGroup/WebGL,toji,documentation,9,6,core
KhronosGroup/WebGL,toji,source,52,38,core
KhronosGroup/WebGL,dmikis,config,1,1,peripheral
KhronosGroup/WebGL,dmikis,test,2,1,peripheral
KhronosGroup/WebGL,xingri,config,3,3,peripheral
KhronosGroup/WebGL,FredrikHubinette,test,3,2,peripheral
KhronosGroup/WebGL,Samulus,config,1,1,peripheral
KhronosGroup/WebGL,Samulus,test,1,1,peripheral
KhronosGroup/WebGL,reidab,source,2,1,peripheral
KhronosGroup/WebGL,astojilj,test,85,4,peripheral
KhronosGroup/WebGL,astojilj,other,2,2,peripheral
KhronosGroup/WebGL,xlai-o,test,14,4,peripheral
KhronosGroup/WebGL,qkmiao,config,2,2,core
KhronosGroup/WebGL,qkmiao,test,283,178,core
KhronosGroup/WebGL,qkmiao,source,2,2,core
KhronosGroup/WebGL,qkmiao,other,21,11,core
KhronosGroup/WebGL,Treeki,test,2,1,peripheral
KhronosGroup/WebGL,ChenHanTsai,test,1,1,peripheral
KhronosGroup/WebGL,Kangz,other,2,2,core
KhronosGroup/WebGL,Kangz,test,49,33,core
KhronosGroup/WebGL,xidachen,test,1248,36,core
KhronosGroup/WebGL,xidachen,other,16,6,core
KhronosGroup/WebGL,xidachen,source,3,1,core
KhronosGroup/WebGL,c0d1f1ed,test,7,4,peripheral
KhronosGroup/WebGL,c0d1f1ed,other,1,1,peripheral
KhronosGroup/WebGL,cx20,test,1,1,peripheral
KhronosGroup/WebGL,emilio,other,10,2,peripheral
KhronosGroup/WebGL,emilio,source,3,1,peripheral
KhronosGroup/WebGL,emilio,test,1,1,peripheral
KhronosGroup/WebGL,vonture,test,4,4,peripheral
KhronosGroup/WebGL,ds-hwang,test,14,5,peripheral
KhronosGroup/WebGL,bakkot,other,5,1,peripheral
KhronosGroup/WebGL,bakkot,test,2,1,peripheral
KhronosGroup/WebGL,Honry,config,1,1,peripheral
KhronosGroup/WebGL,renchenglei,test,410,14,core
KhronosGroup/WebGL,renchenglei,other,674,5,core
